review_id,App_Name,user_name,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
602d4e15-a66e-4f19-973c-95832a72f3e6,Ada Health,osborne carvalho,"Its surprisingly good, helps detect symptoms which could have been overlooked by a patient. Extremely helpful. It is very helpful in rural areas. It is my personal doctor. It could be improved. Basic line of treatment ought to be shown eg. NSAIDs or antibiotics etc",5,3,2023-08-30 08:52:52,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-09-07 17:25:45,2.27.1,en,us
061504d3-87c7-473e-8559-4ac86cc5edcf,Ada Health,Dana Gilbert,This app is AMAZING!! It was right on target! I was shocked!,5,0,2023-08-30 08:20:29,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:04:36,3.34.0,en,us
8b5ec87e-68d5-48ad-8298-0c66b28c035e,Ada Health,Debra Charping,It was very good. Very helpful.,5,0,2023-08-30 02:56:59,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-01 02:22:50,3.34.0,en,us
fd793a12-d789-4357-82fc-6107a94556df,Ada Health,kenneth mcfadden,Survey asked a lot of questions. Very inquisitive but it's good to put my information out to help. Somebody can help me especially with the burning of the feet sometimes and my high blood pressure I try to keep it under control with medication,5,1,2023-08-29 20:18:19,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:07:05,3.34.0,en,us
f8adf99c-7419-4b3e-a0d2-c487fe16dd2e,Ada Health,Jason Robinson,Poor quality 😢,1,0,2023-08-29 18:38:21,"Hi,
Thank you for your feedback.
We're sorry to hear that Ada didn't meet your expectations. We always appreciate the opportunity to learn from our mistakes, and we'd love to hear more about how you're feeling.
Please reach out to us at support@ada.com to share more about this.
Take care of yourself,
Ada Team",2023-10-02 04:18:36,,en,us
530465d6-ee4d-432e-9e8d-437f96389929,Ada Health,Jamison Marie,Great spot on info.... makes it easy to explain yourself.,5,0,2023-08-29 00:30:11,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 05:05:34,3.34.0,en,us
38c0f7ea-68eb-4baa-9af0-db95e48adf8d,Ada Health,Christina Brown,Great app,5,0,2023-08-28 21:23:07,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 05:06:02,3.34.0,en,us
2a7baa5f-c25e-4a6c-8a3c-34d0b09a7903,Ada Health,Akan Emmanuel,A very useful app. Helps in keeping track of symptoms,5,1,2023-08-28 13:25:35,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:07:46,3.34.0,en,us
da51a62b-6756-4e53-afd7-ee01292e228d,Ada Health,Lora Parker,Easy to use and understand,5,0,2023-08-28 02:11:34,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-01 02:32:07,3.34.0,en,us
3f3b17a7-c2d2-4984-9fda-aae7c81fc866,Ada Health,Misty Marie Moonshine,Very much helpful! & full of useful information,5,0,2023-08-28 01:12:35,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-01 02:32:43,3.34.0,en,us
a236af06-001a-4748-8e22-06d0194548d7,Ada Health,sweetbert mallya,Excellent app for health 👍,5,0,2023-08-27 23:13:32,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-01 02:35:55,,en,us
ba3d142b-c321-491e-943e-ce7fa471db28,Ada Health,iamtheone who knocks,Very good app for self diagnosis,5,0,2023-08-27 17:21:06,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-01 02:52:39,3.34.0,en,us
273441ab-6e5e-4a2f-81b1-12153b1f1286,Ada Health,Dex B,Really useful app to get a first opinion on things. I like that it gives you the percentage chance of a correct diagnosis as well.,5,1,2023-08-27 08:24:40,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-01 02:54:45,,en,us
8da9d86c-b2e5-4021-837d-96ec8d3da501,Ada Health,Teri Whalen,Very thorough and helpful,5,0,2023-08-27 04:05:07,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:14:42,3.34.0,en,us
530e8116-4db2-4c1c-b7a1-f020676896b4,Ada Health,Praise Ejiro,Still the best,5,0,2023-08-27 01:11:18,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:15:22,3.8.0,en,us
4b51eb81-667f-402e-83c0-4f997d00b527,Ada Health,Felicia Tucker,They're always spot on and super thorough with their assessments!,5,0,2023-08-26 22:06:40,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 05:06:30,3.34.0,en,us
d8ebe879-fb59-442d-9266-cde2d59a6778,Ada Health,Cleo Grae,I cleared my doubts because what I got was exactly what I was thinking about .,5,0,2023-08-26 18:51:59,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 05:07:04,3.34.0,en,us
68587933-d0ec-43f8-a3b1-04a9fe2f9917,Ada Health,lyn go,Really good app. The results for symptoms are very good. You can't go wrong. Simple to use. No other app is as straight forward as this one. 🙂,5,0,2023-08-26 17:08:42,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 05:07:27,3.34.0,en,us
ac7ac484-8b04-48d4-aaa6-ab033649ad55,Ada Health,Sarah Callon,Pretty interesting,5,0,2023-08-26 07:24:48,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 05:07:57,3.34.0,en,us
decc8251-9b5e-45b7-b6b3-460c2ff5c681,Ada Health,Doug Kyser,I put in all my symptoms and it correctly diagnosed me with what a Rheumatologist has already diagnosed me with. Very accurate.,5,1,2023-08-26 04:41:47,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 05:08:35,3.34.0,en,us
76c16064-8b00-4617-a78f-8dce75938bcc,Ada Health,Albert Sullivan,The check your health app was very helpful and simple-to-use,4,0,2023-08-26 00:48:21,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-01 02:59:44,3.34.0,en,us
634fbd51-6101-4c0d-b1ff-24c356b9e84a,Ada Health,Lyndi Turner,Found it extremely helpful as well as it helped to ease my mind a bit more than had I not used the app.,5,0,2023-08-25 22:41:16,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-01 03:01:34,2.6.0,en,us
c66109b7-4c90-47b8-8027-7953e9894dcb,Ada Health,Ray C,"Fed symptoms already diagnosed for fun and she got them all right! Go Ada! She has very details symptoms also, pretty helpful. Just type in a general word and things pop up.",5,1,2023-08-25 15:24:33,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-01 03:04:49,3.34.0,en,us
18692b2d-0118-40b8-a813-fd1314b591bb,Ada Health,Johnathan Urbina,Great app,5,0,2023-08-25 14:56:04,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-07-03 04:35:33,3.31.0,en,us
36b725cd-0100-4b35-ab1b-302175fe55ed,Ada Health,Adela coronado,Great app !!easy and very truthful,5,0,2023-08-24 10:00:01,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 05:09:38,3.34.0,en,us
6430a051-07c2-4ab8-b3b6-3505ed6f8744,Ada Health,Jean Crouch,"Very informative app. It gives you way more infor than other symptom checkers. I'm sticking with this one. It not only tells you possible causes for your symptoms, it gives symptoms for each illness , tells you what symptoms you're missing for a specific illlness, gives prognoses for each diagnosis, treatments, etc, as well. It shows graphs of your symptoms vs a diagnoses symptoms so you can visually compare what you have vs don't have. I just wish it asked for more medical history.",4,7,2023-08-24 05:56:37,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:16:21,3.34.0,en,us
8229baae-20b7-4d38-a30b-1747289fbb37,Ada Health,jill garman,I used Ada and it diagnosis right on the mark. I will definitely tell my friends to check out this app,5,1,2023-08-23 20:03:59,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-05 04:17:27,3.34.0,en,us
16c2ddda-a128-42f0-8818-e3b026def2b3,Ada Health,Kevin Hilton,"Wonderful app, very helpful and accurate",5,0,2023-08-23 19:57:20,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-05 04:18:38,3.34.0,en,us
b197b27d-a6c0-4b6e-ab76-fdd11f9568f8,Ada Health,R Y,This AP is wonderful! You can include as many symptoms as you need. The other aps and websites I have used limit you to parts of the body and do not allow for specific symptoms. This is the best for getting a good idea of what's going on with your body.,5,3,2023-08-23 18:18:15,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:19:03,3.34.0,en,us
25ddea2e-5b03-4309-91e0-5c4c223d195d,Ada Health,Amanda Grove,helps a lot more than googling what I have,5,1,2023-08-22 04:54:46,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-01 03:14:17,3.34.0,en,us
53e5938b-c4e6-474a-af07-1e69d0376cb9,Ada Health,Pat Norcross,Very informative and helpful,4,0,2023-08-22 03:45:20,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-01 03:15:30,3.34.0,en,us
86878eba-531d-4381-a5d3-5e82bc4b80d4,Ada Health,Ginger Europe,Ada gave a diagnosis I had already been given. Good job.,5,0,2023-08-22 02:26:36,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-01 03:17:35,3.34.0,en,us
6aac7f2f-bcae-410d-9c0c-3e155835feea,Ada Health,Mud B,Smooth experience,5,1,2023-08-22 00:48:52,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:20:25,,en,us
e07bf8c1-0695-42a5-809a-54d4eaca3f84,Ada Health,Jacque Shot,Pretty good very very impressed,5,1,2023-08-21 21:39:00,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 05:00:45,3.34.0,en,us
2407f3bf-aa30-4b0a-9097-ac4c11047649,Ada Health,Roumi lla,I love it.. So helpful,5,0,2023-08-20 14:11:22,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-01 03:19:00,2.12.0,en,us
fb9c6a73-a9e7-41eb-bf53-fbb4e526a9f5,Ada Health,Brian Carnes,Great tool for me because I don't get to see the doc enough.,5,1,2023-08-20 13:17:52,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-01 03:19:52,,en,us
cc99d295-2475-4c98-b67d-676e74fa42b2,Ada Health,Chelsey Wohlgemuth,"Surprisingly accurate, however it doesn't pick up on some of my health conditions.",5,1,2023-08-19 03:37:48,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 05:04:36,3.34.0,en,us
0dc21e57-63be-4f65-b389-54f2a409e243,Ada Health,Terrance Pitts,I just started using this app and I like it already. It is very informative.,5,1,2023-08-18 20:32:32,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:22:40,3.34.0,en,us
54b9d97d-4b96-458b-8c94-1b01ea54b7d4,Ada Health,Ashley Tucker,"Very easy to understand and accurate, in it's health predictions. I put in the symptoms three different times for three different health issues I've already been diagnosed with and it predicted the correct health condition each time. This is very nice and great for people to bring to their doctors. Or seek help if they're not sure.",5,22,2023-08-18 19:48:15,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-05 04:23:15,3.34.0,en,us
36136910-33ba-4f28-b6f1-ea0302b1b12e,Ada Health,Nikki Music,I recommend this application. Because it is extremely useful and helpful.,5,0,2023-08-18 15:15:22,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:24:02,3.34.0,en,us
d42a4c01-40b1-4845-a8e8-77a2903dc034,Ada Health,kelly ario,The best app that gives me all the information I need know about my health condition.,4,0,2023-08-18 10:50:16,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-01 03:24:44,3.34.0,en,us
ce415182-cf0e-4bf0-a9d3-ebb4dc28cda1,Ada Health,Usrah Abbas,Its good to have it,1,0,2023-08-17 11:56:44,"Hi,
We noticed that you seem to enjoy our app based on your review, but left us a one-star rating. If you enjoyed our app, we'd appreciate you taking a moment to raise your rating.
If you're, for any reason, dissatisfied with our service, please reach out to us at support@ada.com so we can help.
Keep taking care of yourself,
Ada Team",2023-10-02 04:16:55,3.19.1,en,us
cc487ce8-3de8-4a5c-9803-94ee5ac289e3,Ada Health,kathleene wilkes,I found this app for diagnosis of medical illness,5,0,2023-08-16 18:33:21,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-01 03:30:17,3.34.0,en,us
0b2a0e45-2bfd-4596-a6b3-0ec8707ad1eb,Ada Health,Ashley Quarry,"Great. ,,..,,",5,0,2023-08-16 13:55:40,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-05 04:24:28,3.34.0,en,us
7cd92e8d-a862-426e-b319-2e49435fc533,Ada Health,david watson,Very accurate information,5,1,2023-08-16 07:18:52,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:50:32,3.34.0,en,us
0b5fcb48-eeee-48f3-baf6-e057dbc2441d,Ada Health,Lisa Wilson,It perfectly matches a diagnosis I had 7 years ago.,5,1,2023-08-16 02:23:41,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:51:08,3.31.0,en,us
5cfebbe2-bc97-4243-adcf-bd70e12bf84f,Ada Health,HAHA Very Funny Fasha,Really enjoy using this app to narrow down the causes of my issues.,5,1,2023-08-15 21:22:43,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-08-25 13:55:08,3.34.0,en,us
5eba3cac-53ef-4378-b3d1-a817aaf6f82e,Ada Health,Paul Temple,"When Ada works, the medical guidance is excellent. But very basic app controls are missing (standard in similar alps); there is no ""back"" button and no ""restart"" button. This causes users lots of effort when a small mistake is made on answeting questions. It also causes inappropriate Ada requests for button clicks when restarting after a crash. And if Ada crashes just after you ask for a report or while you are reading a teport, say goodbyw to the report. You just have to start again --- ugh!!!",3,1,2023-08-15 19:06:30,"Hi,
Thank you for your feedback.
We're sorry to hear that Ada didn't meet your expectations. We always appreciate the opportunity to learn from our mistakes, and we'd love to hear more about how you're feeling.
Please reach out to us at support@ada.com to share more about this.
Take care of yourself,
Ada Team",2023-10-02 04:16:22,3.9.0,en,us
16f44773-13b5-4c66-959e-6bde3a375e03,Ada Health,Sally Adhiambo,Great,5,0,2023-08-15 07:18:54,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-01 03:31:27,3.34.0,en,us
8d1005d6-23de-41e5-b2b8-2a44e49acc5b,Ada Health,Brenda Parks,It was spot on and very informative,5,0,2023-08-14 18:14:25,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-01 03:33:24,3.33.0,en,us
34fe90d2-19d1-4314-ae5c-2945ce4bbdb9,Ada Health,Becky Sullentrup,I like it will use it again,5,0,2023-08-13 22:12:37,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-01 03:34:31,3.33.0,en,us
692b2814-e1eb-4da1-9682-1bb40af1e87a,Ada Health,L S,Really unfortunate. There's no other app like it so this really could have been a powerhouse of an app with 100 millions of downloads it does what I needs to do but the need for an account is so tedious I won't use it when it won't even let me use my clipboard to paste a password,1,5,2023-08-13 21:46:11,"Hi,
Thank you for your feedback.
We're sorry to hear that Ada didn't meet your expectations. We always appreciate the opportunity to learn from our mistakes, and we'd love to hear more about how you're feeling.
Please reach out to us at support@ada.com to share more about this.
Take care of yourself,
Ada Team",2023-10-02 04:15:31,3.33.0,en,us
64069650-7624-472d-b525-836d2a395827,Ada Health,Penny Roderick,Very informative,5,0,2023-08-13 20:50:31,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:25:34,3.33.0,en,us
39dc9a17-f433-47f1-ab9a-2af34b8ab0a4,Ada Health,Casey Jones,My first experience gave spot on information in regards to my symptoms. I didn't expect it to be so good.,5,0,2023-08-13 20:46:41,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:26:04,3.33.0,en,us
42d84720-6e91-4808-8577-c10a7d1a496e,Ada Health,sm muddshar,Tooo much helpful aap.,5,0,2023-08-13 18:50:03,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:29:41,3.33.0,en,us
4f986a55-78e0-4319-b31e-99f2f901e2e8,Ada Health,Shiyam Christopher,I will this app a 4.5/5 I will ask for an opportunity that people will be able to type in their symptoms without necessarily selecting from a list,5,0,2023-08-13 10:55:06,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-05 04:30:51,3.33.0,en,us
ef329f9b-58f1-4c78-8001-4fb311b8be17,Ada Health,Charity A,Easy to use,5,0,2023-08-13 02:24:57,"Hi,
Thank you for your feedback.
We're really glad that Ada could help you out.
If you have further feedback you'd like to share, we'd love to hear it. Drop us a line at support@ada.com.
Take care of yourself,
Ada Team",2023-09-01 03:35:31,3.33.0,en,us
34f685d1-5e4d-47ff-87a7-57dca1f7b268,Ada Health,Robert McNeely,Very good information about some complex medical information.,5,0,2023-08-12 17:18:37,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:57:25,3.33.0,en,us
27311aa7-e869-4fb5-9c42-0686210221a9,Ada Health,Taymii Ramirez,No comment. This is really helpful,5,0,2023-08-12 14:29:40,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:59:14,3.33.0,en,us
969dd4f1-7707-41ba-8f11-be2e1f167152,Ada Health,Elizabeth Westergaard,Definitely cool and helpful. and the BEST PART...... ITS FREE!!!!!!,5,1,2023-08-11 19:45:18,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:59:44,3.33.0,en,us
6c502bb4-58dd-4ba0-a6dd-1551fc80a3f8,Ada Health,Kristoff Tizora,"Very useful app to give you an idea of what's bugging you, though it'll be wise to visit a doctor, but it has proved to be quite accurate with the results. Been using it since 2017",4,1,2023-08-11 19:39:25,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:31:45,,en,us
01bc6b26-239a-4023-aeef-d2dd19ec0f4b,Ada Health,Sara Hog,"I had a hard time breathing and it told me some scary diagnosis, but it turned out to be false. I just had this thing when you breathe in too much air and get used to this amount and just have to learn to breathe less again. (And you feel like you can't breathe in enough) It's quite common among ppl but got me scared",4,0,2023-08-11 16:20:53,"Hi,
Thank you for your feedback.
We're sorry to hear that Ada didn't meet your expectations. We always appreciate the opportunity to learn from our mistakes, and we'd love to hear more about how you're feeling.
Please reach out to us at support@ada.com to share more about this.
Take care of yourself,
Ada Team",2023-10-02 04:14:52,2.25.0,en,us
909e0107-de35-4485-8cb9-d4f4cb51c760,Ada Health,Djagbley Emmanuel Priderock,Very informative,5,0,2023-08-11 16:13:48,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:34:53,3.33.0,en,us
9c1a9215-d8cf-4bae-afc8-296a9a3e9774,Ada Health,Carol Hollier,Easy to use and reassuring. Given the problems with the NHS at the moment I would recommend everyone signs up for this app.,5,2,2023-08-11 15:38:06,"Hi,
Thank you for sharing your feedback.
We're so happy to hear that you found Ada useful.
Hearing about experiences like your own helps us to build a better product. Feel free to reach out to us at support@ada.com to provide further feedback.
Take care of yourself, Ada Team",2023-09-05 04:35:19,3.33.0,en,us
fa3b0ec7-c414-4439-b264-5f0eab7a2b43,Ada Health,Tanner Robertson,"Doctor doctor, tell me the truth. I gotta hot :0",5,0,2023-08-10 16:15:28,"Hi,
We appreciate hearing your thoughts.
It's always great to hear how Ada has helped our users.
we're always looking for ways to improve. We would love to hear more about your experience. Please feel free to email us at support@ada.com to share a bit more about your Ada journey.
Take care of yourself,
Ada Team",2023-09-05 04:35:58,3.33.0,en,us
8f643c6f-5ce3-43f0-9eb5-62c77b880ce5,Ada Health,Daniel Mudie,If you get sick or have a new symptom pop up and you tend to search the internet before going to a doctor - this is the app for you! It feels accurate and professional and asks relevant questions to give you an idea of what may be wrong.,5,2,2023-08-10 11:35:43,"Hi,
Thanks for sharing your experience with Ada.
It's wonderful that Ada was able to help you.
If you'd like to share more about your experience, please don't hesitate to reach out to us at support@ada.com.
Take care of yourself,
Ada Team",2023-09-05 04:36:45,3.33.0,en,us
